sample,min,max
2965385,-0.379700,0.309082
2968495,-0.580658,0.486450
2971605,-0.458527,0.411774
2974715,-0.346588,0.338165
2977825,-0.357727,0.238800
2980935,-0.264923,0.277893
2984045,-0.500458,0.327881
2987155,-0.191986,0.155121
2990265,-0.229736,0.229736
2993375,-0.227631,0.241608
2996485,-0.269012,0.213135
2999595,-0.191986,0.268738
3002705,-0.145081,0.162415
3005815,-0.137573,0.130005
3008925,-0.163330,0.140167
3012035,-0.043457,0.062103
3015145,-0.646729,0.620636
3018255,-0.643250,0.572174
3021365,-0.113159,0.115295
3024475,-0.024170,0.027740
3027585,-0.023682,0.023560
3030695,-0.022125,0.021179
3033805,-0.020233,0.020782
3036915,-0.035553,0.045197
3040025,-0.689880,0.625885
3043135,-0.656311,0.618683
3046245,-0.678955,0.682373
3049355,-0.720428,0.664307
3052465,-0.687378,0.483307
3055575,-0.667389,0.574371
3058685,-0.675598,0.614105
3061795,-0.654968,0.655060
3064905,-0.651062,0.516846
3068015,-0.686615,0.415955
3071125,-0.642639,0.458527
3074235,-0.518463,0.371368
3077345,-0.642242,0.594696
3080455,-0.272125,0.243744
3083565,-0.635315,0.445374
3086675,-0.669434,0.434418
3089785,-0.607819,0.421021
3092895,-0.708588,0.639282
3096005,-0.227997,0.234100
3099115,-0.032349,0.036926
3102225,-0.034241,0.033630
3105335,-0.663788,0.638092
3108445,-0.685516,0.502777
3111555,-0.672241,0.570129
3114665,-0.649658,0.459595
3117775,-0.341278,0.306671
3120885,-0.433990,0.437347
3123995,-0.409485,0.407684
3127105,-0.450317,0.384216
3130215,-0.484711,0.483673
3133325,-0.384338,0.395966
3136435,-0.100861,0.092621
3139545,-0.651367,0.424194
3142655,-0.635284,0.409943
3145765,-0.437805,0.332520
3148875,-0.029175,0.022003
3151985,-0.601501,0.536438
3155095,-0.607697,0.643585
3158205,-0.442627,0.419525
3161315,-0.033569,0.036743
3164425,-0.076019,0.055359
3167535,-0.231232,0.090820
3170645,-0.732330,0.656219
3173755,-0.698120,0.574799
3176865,-0.663788,0.399719
3179975,-0.596375,0.450470
3183085,-0.652374,0.593842
3186195,-0.655792,0.586975
3189305,-0.658569,0.586212
3192415,-0.722321,0.666260
3195525,-0.685822,0.383118
3198635,-0.660461,0.384491
3201745,-0.546356,0.354340
3204855,-0.655365,0.522339
3207965,-0.671173,0.432068
3211075,-0.451965,0.276672
3214185,-0.655273,0.399689
3217295,-0.366943,0.208405
3220405,-0.359589,0.292572
3223515,-0.637451,0.412506
3226625,-0.634033,0.381439
3229735,-0.632660,0.479034
3232845,-0.588562,0.613525
3235955,-0.548950,0.596527
3239065,-0.602142,0.415833
3242175,-0.493652,0.463470
3245285,-0.406982,0.350098
3248395,-0.398254,0.299622
3251505,-0.028229,0.033630
3254615,-0.043976,0.042999
3257725,-0.053497,0.048828
3260835,-0.055420,0.050293
3263945,-0.692444,0.683289
3267055,-0.683197,0.623779
3270165,-0.667175,0.626099
3273275,-0.606628,0.623444
3276385,-0.419403,0.371033
3279495,-0.621033,0.425903
3282605,-0.745239,0.461151
3285715,-0.633850,0.363892
3288825,-0.667633,0.336609
3291935,-0.654022,0.483795
3295045,-0.643005,0.431458
3298155,-0.578949,0.305054
3301265,-0.608093,0.559540
3304375,-0.055389,0.046021
3307485,-0.672119,0.587189
3310595,-0.668610,0.686920
3313705,-0.673981,0.640656
3316815,-0.647369,0.689972
3319925,-0.649597,0.634857
3323035,-0.695770,0.526001
3326145,-0.549377,0.497223
3329255,-0.610443,0.482971
3332365,-0.672211,0.530487
3335475,-0.644104,0.570374
3338585,-0.664001,0.619781
3341695,-0.662872,0.605194
3344805,-0.648041,0.624237
3347915,-0.617340,0.598389
3351025,-0.467224,0.490082
3354135,-0.260681,0.162384
3357245,-0.036438,0.038086
3360355,-0.683624,0.676483
3363465,-0.679810,0.636993
3366575,-0.650024,0.608063
3369685,-0.631104,0.590454
3372795,-0.237213,0.286011
3375905,-0.468079,0.432709
3379015,-0.426056,0.482697
3382125,-0.724731,0.619720
3385235,-0.629364,0.550537
3388345,-0.615662,0.616943
3391455,-0.353638,0.278503
3394565,-0.446838,0.305450
3397675,-0.606018,0.301849
3400785,-0.528870,0.314026
3403895,-0.515839,0.346588
3407005,-0.632874,0.446045
3410115,-0.581299,0.405334
3413225,-0.255707,0.230377
3416335,-0.012421,0.019043
3419445,-0.021088,0.020172
3422555,-0.024750,0.030426
3425665,-0.681488,0.634308
3428775,-0.676758,0.607300
3431885,-0.654694,0.545807
3434995,-0.673035,0.426880
3438105,-0.633545,0.306793
3441215,-0.671356,0.414795
3444325,-0.442017,0.306183
3447435,-0.625793,0.538086
3450545,-0.697479,0.530640
3453655,-0.652802,0.421234
3456765,-0.649261,0.356323
3459875,-0.631348,0.544403
3462985,-0.600952,0.383118
3466095,-0.643951,0.321625
3469205,-0.630005,0.388275
3472315,-0.616821,0.329681
3475425,-0.654846,0.547516
3478535,-0.675629,0.599609
3481645,-0.660797,0.623169
3484755,-0.651428,0.613312
3487865,-0.638245,0.573975
3490975,-0.415527,0.265015
3494085,-0.461914,0.302673
3497195,-0.364288,0.255768
3500305,-0.373535,0.416290
3503415,-0.292786,0.334015
3506525,-0.550385,0.607300
3509635,-0.334656,0.382202
3512745,-0.427765,0.439758
3515855,-0.137329,0.065155
3518965,-0.032990,0.032074
3522075,-0.034515,0.024811
3525185,-0.022614,0.031189
3528295,-0.707306,0.682953
3531405,-0.700317,0.620850
3534515,-0.532623,0.398743
3537625,-0.575500,0.395386
3540735,-0.712402,0.515869
3543845,-0.622620,0.388184
3546955,-0.418396,0.371399
3550065,-0.600586,0.520325
3553175,-0.451324,0.442139
3556285,-0.611237,0.407837
3559395,-0.690735,0.469971
3562505,-0.639404,0.397919
3565615,-0.428406,0.323395
3568725,-0.682159,0.455597
3571835,-0.637421,0.480804
3574945,-0.522552,0.453857
3578055,-0.639374,0.527435
3581165,-0.642120,0.512299
3584275,-0.661499,0.627441
3587385,-0.322021,0.269226
3590495,-0.419617,0.279205
3593605,-0.421722,0.292847
3596715,-0.343262,0.313660
3599825,-0.662109,0.427094
3602935,-0.141113,0.096771
3606045,-0.622131,0.546661
3609155,-0.033569,0.036163
3612265,-0.036316,0.033600
3615375,-0.019989,0.020233
3618485,-0.602386,0.499542
3621595,-0.711182,0.621948
3624705,-0.635254,0.514130
3627815,-0.656799,0.537872
3630925,-0.666260,0.540527
3634035,-0.643219,0.616302
3637145,-0.667053,0.568909
3640255,-0.700317,0.663574
3643365,-0.662689,0.582367
3646475,-0.623505,0.519989
3649585,-0.610443,0.506256
3652695,-0.636444,0.512238
3655805,-0.580750,0.433472
3658915,-0.663361,0.651093
3662025,-0.419250,0.313080
3665135,-0.578857,0.474060
3668245,-0.248779,0.365540
3671355,-0.039917,0.037964
3674465,-0.621613,0.615082
3677575,-0.693695,0.616119
3680685,-0.609314,0.552338
3683795,-0.618225,0.626617
3686905,-0.679810,0.632812
3690015,-0.594391,0.535095
3693125,-0.642395,0.359802
3696235,-0.659027,0.381012
3699345,-0.525787,0.378021
3702455,-0.596283,0.433929
3705565,-0.523346,0.422089
3708675,-0.652893,0.489624
3711785,-0.504028,0.371338
3714895,-0.036407,0.038483
3718005,-0.065857,0.060394
3721115,-0.555511,0.609283
3724225,-0.674194,0.620209
3727335,-0.560272,0.528534
3730445,-0.664795,0.492798
3733555,-0.629211,0.578033
3736665,-0.658569,0.514801
3739775,-0.659790,0.493439
3742885,-0.457886,0.434662
3745995,-0.465759,0.373566
3749105,-0.258392,0.227936
3752215,-0.030151,0.026093
3755325,-0.608734,0.489685
3758435,-0.671295,0.528198
3761545,-0.649811,0.494537
3764655,-0.661438,0.584778
3767765,-0.629333,0.437805
3770875,-0.440643,0.418518
3773985,-0.673920,0.605438
3777095,-0.402069,0.332245
3780205,-0.254700,0.290497
3783315,-0.650238,0.617157
3786425,-0.560638,0.390198
3789535,-0.707703,0.497192
3792645,-0.679413,0.472778
3795755,-0.585022,0.467529
3798865,-0.587830,0.424774
3801975,-0.644775,0.560425
3805085,-0.516510,0.297913
3808195,-0.660858,0.469757
3811305,-0.603333,0.398376
3814415,-0.636780,0.349976
3817525,-0.349213,0.317596
3820635,-0.042297,0.037140
3823745,-0.016968,0.022003
3826855,-0.657288,0.631622
3829965,-0.689392,0.548279
3833075,-0.694763,0.468231
3836185,-0.536743,0.292572
3839295,-0.654938,0.472595
3842405,-0.355316,0.251282
3845515,-0.316864,0.204803
3848625,-0.633759,0.451813
3851735,-0.684662,0.679504
3854845,-0.620270,0.552124
3857955,-0.645416,0.593597
3861065,-0.679260,0.578064
3864175,-0.639709,0.538086
3867285,-0.645844,0.383636
3870395,-0.377533,0.303711
3873505,-0.590546,0.480957
3876615,-0.091705,0.114288
3879725,-0.035522,0.038788
3882835,-0.394043,0.536530
3885945,-0.502106,0.588470
3889055,-0.680176,0.639893
3892165,-0.420929,0.293884
3895275,-0.634827,0.391235
3898385,-0.676880,0.497772
3901495,-0.276001,0.346954
3904605,-0.382080,0.425781
3907715,-0.408295,0.380219
3910825,-0.616882,0.451630
3913935,-0.391205,0.405975
3917045,-0.502747,0.371490
3920155,-0.239197,0.230072
3923265,-0.026581,0.023529
3926375,-0.020111,0.039581
3929485,-0.044373,0.054199
3932595,-0.754700,0.729034
3935705,-0.666260,0.626129
3938815,-0.745483,0.646088
3941925,-0.634857,0.542999
3945035,-0.610474,0.528839
3948145,-0.711090,0.606842
3951255,-0.677582,0.509399
3954365,-0.626282,0.366974
3957475,-0.607819,0.417053
3960585,-0.660767,0.560852
3963695,-0.642059,0.411407
3966805,-0.651794,0.442993
3969915,-0.508057,0.455109
3973025,-0.497162,0.480652
3976135,-0.581421,0.354950
3979245,-0.482819,0.525330
3982355,-0.483826,0.553650
3985465,-0.665100,0.446808
3988575,-0.584045,0.578705
3991685,-0.463409,0.480316
3994795,-0.633636,0.625488
3997905,-0.711243,0.630981
4001015,-0.738831,0.658142
4004125,-0.665527,0.537842
4007235,-0.697296,0.653412
4010345,-0.428253,0.427887
4013455,-0.639374,0.575226
4016565,-0.555817,0.448914
4019675,-0.029724,0.029114
4022785,-0.021912,0.024200
4025895,-0.648376,0.612030
4029005,-0.639709,0.607147
4032115,-0.629303,0.622162
4035225,-0.694916,0.663208
4038335,-0.657898,0.611145
4041445,-0.678467,0.455658
4044555,-0.649017,0.617798
4047665,-0.532867,0.454681
4050775,-0.339081,0.299561
4053885,-0.557312,0.346344
4056995,-0.585175,0.376770
4060105,-0.378784,0.371643
4063215,-0.495453,0.265045
4066325,-0.649963,0.271942
4069435,-0.588531,0.467133
4072545,-0.661041,0.606781
4075655,-0.629486,0.495392
4078765,-0.611481,0.555267
4081875,-0.678741,0.629120
4084985,-0.636078,0.562012
4088095,-0.622620,0.597076
4091205,-0.632355,0.628784
4094315,-0.304260,0.354431
4097425,-0.520416,0.379791
4100535,-0.539642,0.347198
4103645,-0.615570,0.611115
4106755,-0.576843,0.378235
4109865,-0.090149,0.082489
4112975,-0.057953,0.050720
4116085,-0.049988,0.055664
4119195,-0.660400,0.632050
4122305,-0.709900,0.625092
4125415,-0.536285,0.476410
4128525,-0.446899,0.426331
4131635,-0.673065,0.626526
4134745,-0.661652,0.539001
4137855,-0.671600,0.404816
4140965,-0.553680,0.395813
4144075,-0.558350,0.447906
4147185,-0.669434,0.529510
4150295,-0.502869,0.448883
4153405,-0.117645,0.113220
4156515,-0.019562,0.022003
4159625,-0.612915,0.623535
4162735,-0.693878,0.573975
4165845,-0.546570,0.398254
4168955,-0.697662,0.463501
4172065,-0.620850,0.279541
4175175,-0.614014,0.401520
4178285,-0.604156,0.543152
4181395,-0.467255,0.490967
4184505,-0.605560,0.628479
4187615,-0.654663,0.623413
4190725,-0.473419,0.429291
4193835,-0.646362,0.587921
4196945,-0.568481,0.491730
4200055,-0.654602,0.591736
4203165,-0.644653,0.628510
4206275,-0.684174,0.620514
4209385,-0.689911,0.407837
4212495,-0.631042,0.495178
4215605,-0.502747,0.405823
4218715,-0.705109,0.561218
4221825,-0.633057,0.441833
4224935,-0.629456,0.627319
4228045,-0.632660,0.617828
4231155,-0.639130,0.626617
4234265,-0.641479,0.644684
4237375,-0.689392,0.582947
4240485,-0.640564,0.548126
4243595,-0.637726,0.620636
4246705,-0.655365,0.555573
4249815,-0.639435,0.593170
4252925,-0.635406,0.623749
4256035,-0.272858,0.235291
4259145,-0.613739,0.619019
4262255,-0.537292,0.616821
4265365,-0.252808,0.233643
4268475,-0.058563,0.051910
4271585,-0.041199,0.040009
4274695,-0.680786,0.634705
4277805,-0.700470,0.626251
4280915,-0.612457,0.565460
4284025,-0.464600,0.362518
4287135,-0.663300,0.463501
4290245,-0.504608,0.420197
4293355,-0.486420,0.445953
4296465,-0.462860,0.385620
4299575,-0.261078,0.279419
4302685,-0.574188,0.490295
4305795,-0.047150,0.049011
4308905,-0.035248,0.019531
4312015,-0.593109,0.268829
4315125,-0.661591,0.641815
4318235,-0.634399,0.613556
4321345,-0.642975,0.624695
4324455,-0.681793,0.640198
4327565,-0.661346,0.629486
4330675,-0.394989,0.556000
4333785,-0.024414,0.022491
4336895,-0.607269,0.608673
4340005,-0.689545,0.623749
4343115,-0.643250,0.544220
4346225,-0.646149,0.595703
4349335,-0.625458,0.583191
4352445,-0.611389,0.562866
4355555,-0.645630,0.597473
4358665,-0.406219,0.349335
4361775,-0.028809,0.028107
4364885,-0.610840,0.583130
4367995,-0.675873,0.568604
4371105,-0.631134,0.469177
4374215,-0.701111,0.507874
4377325,-0.637726,0.426880
4380435,-0.636810,0.609192
4383545,-0.287018,0.253174
4386655,-0.423981,0.465454
4389765,-0.649872,0.642029
4392875,-0.468506,0.353149
4395985,-0.521057,0.354950
4399095,-0.370911,0.262634
4402205,-0.445892,0.304413
4405315,-0.508362,0.332367
4408425,-0.447357,0.335907
4411535,-0.386108,0.286743
4414645,-0.009979,0.007843
4417755,-0.026611,0.022461
4420865,-0.019714,0.021973
4423975,-0.630371,0.660217
4427085,-0.680695,0.702362
4430195,-0.644653,0.630707
4433305,-0.616913,0.644318
4436415,-0.682648,0.635864
4439525,-0.671448,0.655914
4442635,-0.683624,0.619446
4445745,-0.644806,0.428894
4448855,-0.594757,0.523590
4451965,-0.571411,0.408356
4455075,-0.644775,0.406738
4458185,-0.471222,0.377289
4461295,-0.349609,0.368988
4464405,-0.635223,0.477661
4467515,-0.489868,0.540070
4470625,-0.451538,0.535400
4473735,-0.310455,0.336395
4476845,-0.041748,0.043488
4479955,-0.603973,0.539612
4483065,-0.639862,0.441376
4486175,-0.624207,0.600494
4489285,-0.489319,0.628845
4492395,-0.464783,0.546539
4495505,-0.386963,0.613892
4498615,-0.496521,0.540710
4501725,-0.499420,0.481750
4504835,-0.411194,0.324280
4507945,-0.375122,0.345093
4511055,-0.344208,0.326080
4514165,-0.116119,0.089172
4517275,-0.037781,0.077118
4520385,-0.566040,0.419586
4523495,-0.620544,0.558044
4526605,-0.544373,0.524323
4529715,-0.503174,0.551758
4532825,-0.518585,0.504272
4535935,-0.623779,0.516724
4539045,-0.598083,0.389221
4542155,-0.532593,0.313995
4545265,-0.606171,0.502747
4548375,-0.491974,0.336395
4551485,-0.599182,0.643860
4554595,-0.433105,0.625763
4557705,-0.449005,0.391785
4560815,-0.411682,0.257324
4563925,-0.309113,0.470001
4567035,-0.383209,0.397217
4570145,-0.386841,0.274109
4573255,-0.364014,0.247040
4576365,-0.410400,0.290222
4579475,-0.569061,0.405914
4582585,-0.498016,0.386047
4585695,-0.232117,0.186829
4588805,-0.025879,0.026337
4591915,-0.033936,0.030457
4595025,-0.042175,0.035187
4598135,-0.424774,0.338776
4601245,-0.608734,0.598907
4604355,-0.300568,0.548248
4607465,-0.443573,0.462311
4610575,-0.427124,0.473114
4613685,-0.469238,0.350037
4616795,-0.342255,0.267853
4619905,-0.246857,0.179932
4623015,-0.515106,0.457214
4626125,-0.406189,0.346313
4629235,-0.496796,0.425171
4632345,-0.360199,0.231201
4635455,-0.301910,0.227539
4638565,-0.353424,0.263702
4641675,-0.287506,0.305206
4644785,-0.013519,0.014099
4647895,-0.011383,0.010284
4651005,-0.660614,0.609283
4654115,-0.584381,0.540192
4657225,-0.408936,0.290833
4660335,-0.607422,0.608307
4663445,-0.284332,0.394531
4666555,-0.342163,0.630310
4669665,-0.207031,0.241516
4672775,-0.440247,0.446411
4675885,-0.463379,0.449127
4678995,-0.343781,0.303131
4682105,-0.422272,0.466980
4685215,-0.416840,0.391968
4688325,-0.611206,0.514374
4691435,-0.615265,0.421234
4694545,-0.621277,0.370453
4697655,-0.607941,0.600067
4700765,-0.690033,0.612549
4703875,-0.732422,0.599792
4706985,-0.666840,0.541840
4710095,-0.635437,0.396179
4713205,-0.600769,0.580078
4716315,-0.204773,0.223145
4719425,-0.712708,0.610260
4722535,-0.662689,0.471832
4725645,-0.662720,0.673401
4728755,-0.667511,0.603180
4731865,-0.080902,0.088104
4734975,-0.022614,0.015900
4738085,-0.010712,0.011536
4741195,-0.004425,0.005371
4744305,-0.007141,0.008270
4747415,-0.008240,0.016937
4750525,-0.703400,0.615845
4753635,-0.525665,0.472473
4756745,-0.636414,0.547974
4759855,-0.480286,0.501984
4762965,-0.370483,0.373932
4766075,-0.664795,0.618896
4769185,-0.628784,0.430176
4772295,-0.671661,0.629028
4775405,-0.690887,0.645020
4778515,-0.535828,0.437653
4781625,-0.023712,0.035034
4784735,-0.011902,0.013855
4787845,-0.634003,0.613342
4790955,-0.683075,0.590851
4794065,-0.639160,0.589935
4797175,-0.668884,0.605804
4800285,-0.543701,0.385986
4803395,-0.600281,0.401886
4806505,-0.637604,0.637634
4809615,-0.616577,0.606995
4812725,-0.721802,0.655334
4815835,-0.672150,0.618744
4818945,-0.688385,0.632172
4822055,-0.688660,0.503387
4825165,-0.620300,0.360840
4828275,-0.666443,0.650513
4831385,-0.440247,0.472687
4834495,-0.040039,0.027100
4837605,-0.008057,0.006653
4840715,-0.006653,0.006622
4843825,-0.008514,0.007507
4846935,-0.647400,0.330322
4850045,-0.665466,0.513062
4853155,-0.671631,0.527649
4856265,-0.557861,0.447144
4859375,-0.622803,0.605164
4862485,-0.607544,0.567932
4865595,-0.549500,0.335358
4868705,-0.633514,0.436279
4871815,-0.494080,0.379364
4874925,-0.420380,0.368103
4878035,-0.178619,0.218994
4881145,-0.458893,0.275909
4884255,-0.334442,0.189880
4887365,-0.392670,0.415985
4890475,-0.489227,0.419128
4893585,-0.639954,0.476440
4896695,-0.593689,0.348999
4899805,-0.352661,0.376495
4902915,-0.658356,0.526245
4906025,-0.453033,0.480072
4909135,-0.503510,0.273132
4912245,-0.227753,0.179718
4915355,-0.699249,0.641205
4918465,-0.655640,0.548615
4921575,-0.434082,0.455811
4924685,-0.563843,0.564789
4927795,-0.533264,0.352753
4930905,-0.637054,0.354095
4934015,-0.618286,0.453033
4937125,-0.466827,0.516693
4940235,-0.592957,0.388458
4943345,-0.471100,0.347473
4946455,-0.201416,0.287415
4949565,-0.082001,0.093109
4952675,-0.681732,0.650452
4955785,-0.659119,0.683411
4958895,-0.656769,0.611511
4962005,-0.626404,0.519836
4965115,-0.547089,0.423065
4968225,-0.522369,0.537659
4971335,-0.548737,0.503510
4974445,-0.257965,0.268890
4977555,-0.604706,0.323486
4980665,-0.403961,0.276703
4983775,-0.528259,0.438690
4986885,-0.607269,0.354401
4989995,-0.609436,0.543640
4993105,-0.642609,0.640198
4996215,-0.729706,0.664307
4999325,-0.637665,0.633514
5002435,-0.648773,0.605347
5005545,-0.620819,0.450745
5008655,-0.538696,0.437256
5011765,-0.596313,0.457489
5014875,-0.393585,0.312378
5017985,-0.027405,0.022308
5021095,-0.027557,0.028992
5024205,-0.671967,0.522644
5027315,-0.651367,0.524689
5030425,-0.699524,0.460999
5033535,-0.619415,0.525970
5036645,-0.648895,0.532776
5039755,-0.687622,0.664856
5042865,-0.564941,0.354614
5045975,-0.378967,0.381195
5049085,-0.623352,0.470398
5052195,-0.599152,0.443939
5055305,-0.644775,0.515106
5058415,-0.639862,0.453857
5061525,-0.611481,0.422089
5064635,-0.426514,0.337097
5067745,-0.409149,0.419464
5070855,-0.616150,0.487335
5073965,-0.635376,0.599335
5077075,-0.565094,0.612030
5080185,-0.627411,0.632477
5083295,-0.577606,0.581085
5086405,-0.531830,0.335632
5089515,-0.536346,0.394775
5092625,-0.641693,0.590607
5095735,-0.682953,0.457703
5098845,-0.573181,0.439392
5101955,-0.383911,0.320251
5105065,-0.223236,0.267242
5108175,-0.031647,0.044098
5111285,-0.302673,0.282349
5114395,-0.667603,0.625763
5117505,-0.703247,0.503296
5120615,-0.623871,0.452362
5123725,-0.641266,0.509918
5126835,-0.624054,0.352814
5129945,-0.346649,0.245514
5133055,-0.677826,0.619873
5136165,-0.602081,0.459686
5139275,-0.625824,0.366608
5142385,-0.500916,0.332825
5145495,-0.655212,0.608276
5148605,-0.669922,0.649353
5151715,-0.615082,0.562836
5154825,-0.433502,0.281952
5157935,-0.512360,0.382233
5161045,-0.369171,0.287109
5164155,-0.020508,0.017975
5167265,-0.017120,0.020844
5170375,-0.073944,0.081757
5173485,-0.690460,0.619293
5176595,-0.678741,0.631866
5179705,-0.678711,0.575226
5182815,-0.695068,0.593567
5185925,-0.687866,0.551575
5189035,-0.677887,0.432343
5192145,-0.682739,0.615753
5195255,-0.663300,0.357727
5198365,-0.525635,0.261597
5201475,-0.570892,0.361572
5204585,-0.620483,0.529175
5207695,-0.629578,0.517212
5210805,-0.654266,0.599701
5213915,-0.429138,0.265839
5217025,-0.666016,0.426819
5220135,-0.645935,0.488525
5223245,-0.626404,0.459106
5226355,-0.712189,0.507965
5229465,-0.625397,0.544250
5232575,-0.697021,0.654205
5235685,-0.668976,0.597351
5238795,-0.738251,0.644348
5241905,-0.646088,0.414856
5245015,-0.685852,0.625854
5248125,-0.680603,0.618011
5251235,-0.179199,0.198944
5254345,-0.041870,0.036194
5257455,-0.396484,0.209900
5260565,-0.611267,0.619568
5263675,-0.640137,0.612061
5266785,-0.689087,0.618774
5269895,-0.651062,0.526276
5273005,-0.681976,0.657715
5276115,-0.675110,0.492035
5279225,-0.667206,0.498169
5282335,-0.515961,0.308075
5285445,-0.624603,0.421478
5288555,-0.617218,0.406189
5291665,-0.356140,0.299316
5294775,-0.613831,0.586060
5297885,-0.632111,0.558319
5300995,-0.229248,0.311401
5304105,-0.117004,0.095734
5307215,-0.019318,0.017395
5310325,-0.670502,0.541504
5313435,-0.657532,0.614929
5316545,-0.541199,0.438751
5319655,-0.602997,0.419189
5322765,-0.689484,0.579346
5325875,-0.428589,0.373688
5328985,-0.607361,0.529755
5332095,-0.489838,0.260132
5335205,-0.269714,0.291168
5338315,-0.544312,0.243286
5341425,-0.400757,0.331604
5344535,-0.555786,0.479797
5347645,-0.599640,0.298401
5350755,-0.591431,0.250275
5353865,-0.014771,0.020569
5356975,-0.074463,0.084564
5360085,-0.064575,0.063995
5363195,-0.067413,0.061829
5366305,-0.042847,0.034149
5369415,-0.120544,0.126831
5372525,-0.054260,0.056732
5375635,-0.700806,0.631470
5378745,-0.635773,0.607819
5381855,-0.635498,0.602356
5384965,-0.737366,0.625763
5388075,-0.704956,0.613708
5391185,-0.645508,0.614197
5394295,-0.613403,0.423981
5397405,-0.103149,0.092621
5400515,-0.123260,0.107452
5403625,-0.104095,0.132629
5406735,-0.666992,0.625244
5409845,-0.635345,0.624298
5412955,-0.684631,0.612061
5416065,-0.679626,0.608063
5419175,-0.629608,0.574829
5422285,-0.634735,0.486450
5425395,-0.428436,0.326111
5428505,-0.312164,0.268158
5431615,-0.421417,0.401978
5434725,-0.086365,0.106445
5437835,-0.219025,0.190063
5440945,-0.683502,0.627716
5444055,-0.647552,0.623291
5447165,-0.690643,0.659058
5450275,-0.707031,0.569855
5453385,-0.688751,0.600372
5456495,-0.700928,0.630035
5459605,-0.728699,0.608551
5462715,-0.750916,0.626892
5465825,-0.727081,0.675385
5468935,-0.649292,0.605530
5472045,-0.665833,0.522125
5475155,-0.660187,0.591675
5478265,-0.701355,0.582153
5481375,-0.490723,0.321075
5484485,-0.593933,0.385834
5487595,-0.428558,0.351685
5490705,-0.641876,0.335175
5493815,-0.198761,0.193848
5496925,-0.162964,0.271484
5500035,-0.673737,0.633118
5503145,-0.693024,0.573608
5506255,-0.456757,0.454224
5509365,-0.036591,0.046021
5512475,-0.614349,0.587189
5515585,-0.734558,0.660797
5518695,-0.586670,0.589844
5521805,-0.683014,0.554169
5524915,-0.576050,0.551575
5528025,-0.654510,0.572723
5531135,-0.661133,0.550323
5534245,-0.643402,0.612823
5537355,-0.669983,0.600830
5540465,-0.590576,0.526154
5543575,-0.027161,0.018738
5546685,-0.011108,0.010468
5549795,-0.730438,0.608643
5552905,-0.667023,0.443634
5556015,-0.691193,0.625519
5559125,-0.654175,0.539764
5562235,-0.674408,0.604431
5565345,-0.606506,0.347961
5568455,-0.043854,0.038452
5571565,-0.108093,0.204071
5574675,-0.755890,0.637299
5577785,-0.665924,0.479889
5580895,-0.359894,0.275269
5584005,-0.666931,0.539398
5587115,-0.700256,0.609009
5590225,-0.698975,0.600800
5593335,-0.678619,0.646576
5596445,-0.692719,0.644775
5599555,-0.781067,0.703918
5602665,-0.719696,0.649231
5605775,-0.629852,0.571411
5608885,-0.717804,0.612396
5611995,-0.682281,0.607697
5615105,-0.647217,0.602753
5618215,-0.717346,0.585846
5621325,-0.669373,0.534424
5624435,-0.699554,0.485535
5627545,-0.643311,0.613007
5630655,-0.634094,0.582855
5633765,-0.663788,0.536469
5636875,-0.636475,0.504822
5639985,-0.670959,0.620636
5643095,-0.686707,0.592468
5646205,-0.457977,0.236389
5649315,-0.346436,0.256134
5652425,-0.313477,0.252228
5655535,-0.397217,0.378723
5658645,-0.610016,0.563660
5661755,-0.540863,0.382843
5664865,-0.063965,0.046326
5667975,-0.024780,0.024292
5671085,-0.022552,0.021423
5674195,-0.639313,0.648834
5677305,-0.721588,0.638092
5680415,-0.662018,0.629242
5683525,-0.641876,0.593445
5686635,-0.613586,0.536346
5689745,-0.509857,0.463501
5692855,-0.675720,0.520782
5695965,-0.675476,0.426392
5699075,-0.633209,0.403656
5702185,-0.675232,0.613892
5705295,-0.624023,0.618927
5708405,-0.595642,0.619720
5711515,-0.649506,0.662445
5714625,-0.710052,0.623962
5717735,-0.671204,0.625092
5720845,-0.666382,0.622101
5723955,-0.732269,0.609894
5727065,-0.730957,0.561829
5730175,-0.688507,0.577698
5733285,-0.614075,0.433014
5736395,-0.671539,0.443878
5739505,-0.673615,0.387207
5742615,-0.415924,0.421356
5745725,-0.648834,0.634216
5748835,-0.683380,0.505707
5751945,-0.597687,0.413239
5755055,-0.651489,0.507904
5758165,-0.644257,0.503632
5761275,-0.612946,0.564789
5764385,-0.652069,0.564758
5767495,-0.696747,0.606537
5770605,-0.703491,0.633148
5773715,-0.634338,0.434082
5776825,-0.098724,0.073639
5779935,-0.115906,0.100677
5783045,-0.053223,0.040222
5786155,-0.683899,0.617828
5789265,-0.668671,0.575470
5792375,-0.743713,0.603729
5795485,-0.705536,0.583557
5798595,-0.643524,0.452728
5801705,-0.638000,0.480621
5804815,-0.268066,0.221649
5807925,-0.656250,0.416229
5811035,-0.635162,0.579712
5814145,-0.647522,0.545471
5817255,-0.643494,0.583557
5820365,-0.696838,0.532471
5823475,-0.682312,0.548553
5826585,-0.590088,0.455353
5829695,-0.608276,0.496948
5832805,-0.438873,0.448456
5835915,-0.608826,0.475189
5839025,-0.285828,0.269836
5842135,-0.567596,0.354034
5845245,-0.254822,0.281036
5848355,-0.510040,0.292816
5851465,-0.452332,0.279022
5854575,-0.617401,0.382202
5857685,-0.600555,0.347992
5860795,-0.060181,0.040314
