sample,min,max
3046432,-0.320984,0.498230
3049628,-0.241669,0.379395
3052822,-0.328094,0.479553
3056018,-0.223694,0.345215
3059212,-0.025909,0.015869
3062408,-0.663971,0.757050
3065602,-0.688599,0.829926
3068798,-0.359131,0.607666
3071992,-0.407349,0.649261
3075188,-0.375122,0.551300
3078382,-0.303802,0.459991
3081578,-0.281677,0.396210
3084772,-0.264282,0.343811
3087968,-0.171661,0.222595
3091162,-0.059143,0.122253
3094358,-0.135132,0.274170
3097552,-0.095123,0.174194
3100748,-0.249725,0.300781
3103942,-0.768158,0.808990
3107138,-0.444519,0.429596
3110332,-0.755859,0.794250
3113528,-0.633667,0.806915
3116722,-0.458282,0.371124
3119918,-0.724060,0.770447
3123112,-0.431030,0.602051
3126308,-0.167694,0.257141
3129502,-0.015686,0.015991
3132698,-0.011108,0.013824
3135892,-0.010376,0.009552
3139088,-0.009155,0.010590
3142282,-0.012573,0.008820
3145478,-0.006042,0.007629
3148672,-0.281982,0.355804
3151868,-0.170868,0.180145
3155062,-0.617615,0.775360
3158258,-0.729553,0.809540
3161452,-0.412598,0.425262
3164648,-0.360077,0.310547
3167842,-0.336975,0.322144
3171038,-0.493103,0.610565
3174232,-0.191132,0.321686
3177428,-0.145844,0.163696
3180622,-0.026001,0.024414
3183818,-0.011139,0.016022
3187012,-0.005798,0.006683
3190208,-0.007477,0.006561
3193402,-0.008514,0.011169
3196598,-0.006500,0.008972
3199792,-0.006836,0.007416
3202988,-0.015991,0.017609
3206182,-0.007721,0.008392
3209378,-0.007385,0.007904
3212572,-0.008820,0.008606
3215768,-0.064423,0.045837
3218962,-0.009796,0.009766
3222158,-0.061584,0.086456
3225352,-0.142212,0.163788
3228548,-0.083069,0.124512
3231742,-0.149994,0.119202
3234938,-0.384247,0.684113
3238132,-0.571320,0.779236
3241328,-0.275726,0.285675
3244522,-0.256805,0.439423
3247718,-0.352539,0.455933
3250912,-0.368500,0.475830
3254108,-0.240479,0.451447
3257302,-0.102325,0.098785
3260498,-0.061157,0.049744
3263692,-0.006927,0.008545
3266888,-0.006104,0.005951
3270082,-0.010956,0.031616
3273278,-0.142456,0.164551
3276472,-0.133575,0.137909
3279668,-0.184265,0.208130
3282862,-0.141388,0.156555
3286058,-0.158569,0.139343
3289252,-0.008575,0.010162
3292448,-0.008362,0.008453
3295642,-0.008423,0.007233
3298838,-0.008331,0.008362
3302032,-0.007782,0.011414
3305228,-0.007416,0.007538
3308422,-0.007263,0.009857
3311618,-0.081909,0.080444
3314812,-0.144135,0.222900
3318008,-0.142700,0.160767
3321202,-0.412872,0.710846
3324398,-0.229706,0.235870
3327592,-0.451843,0.390167
3330788,-0.217743,0.298981
3333982,-0.170715,0.270752
3337178,-0.012756,0.015381
3340372,-0.015137,0.014740
3343568,-0.006653,0.006592
3346762,-0.007996,0.007019
3349958,-0.011200,0.007904
3353152,-0.007996,0.007721
3356348,-0.007874,0.008789
3359542,-0.577301,0.759094
3362738,-0.448212,0.624969
3365932,-0.785828,0.821960
3369128,-0.265503,0.446899
3372322,-0.020721,0.026794
3375518,-0.008331,0.011475
3378712,-0.009644,0.009033
3381908,-0.005951,0.006409
3385102,-0.007355,0.009644
3388298,-0.010071,0.010437
3391492,-0.010742,0.013885
3394688,-0.007019,0.007721
3397882,-0.007690,0.008148
3401078,-0.009979,0.011505
3404272,-0.009003,0.010590
3407468,-0.014954,0.015137
3410662,-0.010925,0.011932
3413858,-0.005798,0.007477
3417052,-0.008453,0.009277
3420248,-0.014404,0.014313
3423442,-0.012238,0.013733
3426638,-0.013031,0.011108
3429832,-0.038666,0.043793
3433028,-0.092987,0.117584
3436222,-0.018707,0.026398
3439418,-0.018158,0.018097
3442612,-0.020203,0.021118
3445808,-0.020691,0.018921
3449002,-0.009460,0.008942
3452198,-0.007263,0.007294
3455392,-0.008331,0.009094
3458588,-0.007202,0.007660
3461782,-0.006104,0.007660
3464978,-0.008270,0.006683
3468172,-0.006073,0.007324
3471368,-0.008148,0.007111
3474562,-0.006958,0.008728
3477758,-0.014893,0.015228
3480952,-0.010773,0.013275
3484148,-0.011383,0.011597
3487342,-0.008270,0.010620
3490538,-0.010193,0.008423
3493732,-0.009155,0.011414
3496928,-0.040314,0.035217
3500122,-0.053497,0.038605
3503318,-0.234558,0.341705
3506512,-0.025879,0.030121
3509708,-0.007904,0.008514
3512902,-0.006409,0.008270
3516098,-0.006653,0.009888
3519292,-0.023590,0.016113
3522488,-0.012726,0.014221
3525682,-0.013824,0.013794
3528878,-0.012085,0.015381
3532072,-0.014404,0.012970
3535268,-0.013031,0.018433
3538462,-0.011230,0.013245
3541658,-0.010864,0.008728
3544852,-0.042633,0.037598
3548048,-0.041138,0.037720
3551242,-0.024567,0.028564
3554438,-0.023010,0.021698
3557632,-0.026215,0.026459
3560828,-0.021942,0.022888
3564022,-0.014801,0.017120
3567218,-0.013702,0.012939
3570412,-0.010559,0.010803
3573608,-0.013092,0.014618
3576802,-0.011566,0.010406
3579998,-0.009399,0.010468
3583192,-0.008209,0.006409
3586388,-0.008270,0.006958
3589582,-0.008209,0.007751
3592778,-0.005768,0.006195
3595972,-0.006805,0.009308
3599168,-0.006927,0.007446
3602362,-0.007690,0.007019
3605558,-0.008545,0.010132
3608752,-0.009125,0.011047
3611948,-0.008362,0.008209
3615142,-0.009888,0.010071
3618338,-0.009033,0.009308
3621532,-0.009125,0.009003
3624728,-0.009308,0.009155
3627922,-0.008850,0.008850
3631118,-0.008636,0.006958
3634312,-0.007477,0.010651
3637508,-0.010040,0.010468
3640702,-0.013336,0.011780
3643898,-0.009521,0.011963
3647092,-0.010803,0.011536
3650288,-0.011749,0.009338
3653482,-0.009064,0.015991
3656678,-0.009949,0.009796
3659872,-0.010193,0.008881
3663068,-0.013031,0.012360
3666262,-0.009125,0.009155
3669458,-0.008728,0.008423
3672652,-0.009979,0.008881
3675848,-0.015839,0.010590
3679042,-0.011536,0.015228
3682238,-0.010834,0.010376
3685432,-0.013519,0.011169
3688628,-0.015961,0.012604
3691822,-0.009674,0.010681
3695018,-0.008606,0.007233
3698212,-0.008301,0.008484
3701408,-0.006989,0.008118
3704602,-0.008423,0.008850
3707798,-0.008606,0.008209
3710992,-0.006195,0.006683
3714188,-0.009521,0.011627
3717382,-0.009735,0.008942
3720578,-0.014252,0.014801
3723772,-0.011993,0.013214
3726968,-0.012909,0.009888
3730162,-0.009277,0.008453
3733358,-0.009888,0.010559
3736552,-0.007172,0.007324
3739748,-0.008484,0.008820
3742942,-0.009247,0.007599
3746138,-0.015411,0.013367
3749332,-0.009949,0.010773
3752528,-0.008850,0.010895
3755722,-0.009094,0.010498
3758918,-0.006836,0.007324
3762112,-0.007111,0.007721
3765308,-0.007172,0.006226
3768502,-0.005951,0.007538
3771698,-0.012482,0.012848
3774892,-0.011566,0.009857
3778088,-0.008209,0.011475
3781282,-0.009308,0.008484
3784478,-0.009949,0.011749
3787672,-0.008728,0.010712
3790868,-0.007233,0.009186
3794062,-0.007629,0.008240
3797258,-0.006836,0.009033
3800452,-0.011047,0.009552
3803648,-0.009949,0.010681
3806842,-0.008606,0.008026
3810038,-0.008972,0.009430
3813232,-0.009674,0.008789
3816428,-0.007812,0.009918
3819622,-0.008392,0.009430
3822818,-0.007111,0.007812
3826012,-0.009399,0.009979
3829208,-0.008209,0.009308
3832402,-0.009552,0.011841
3835598,-0.008087,0.010529
3838792,-0.007629,0.007416
3841988,-0.007019,0.007874
3845182,-0.015808,0.015137
3848378,-0.015289,0.014557
3851572,-0.010132,0.011566
3854768,-0.015808,0.017700
3857962,-0.017059,0.018066
3861158,-0.012878,0.013092
3864352,-0.011719,0.013794
3867548,-0.012512,0.011719
3870742,-0.011627,0.009247
3873938,-0.009857,0.009460
3877132,-0.005768,0.006805
3880328,-0.007874,0.007812
3883522,-0.006866,0.006378
3886718,-0.006927,0.007050
3889912,-0.009186,0.009918
3893108,-0.009247,0.009552
3896302,-0.009857,0.008636
3899498,-0.009338,0.011810
3902692,-0.010590,0.013702
3905888,-0.009674,0.010620
3909082,-0.010559,0.015320
3912278,-0.012421,0.011475
3915472,-0.010406,0.011047
3918668,-0.010071,0.012512
3921862,-0.009003,0.009094
3925058,-0.011078,0.010162
3928252,-0.011444,0.011810
3931448,-0.010010,0.011261
3934642,-0.010345,0.010193
3937838,-0.012512,0.011444
3941032,-0.015778,0.016174
3944228,-0.008667,0.011566
3947422,-0.008148,0.012573
3950618,-0.010254,0.010498
3953812,-0.036316,0.026245
3957008,-0.017944,0.018829
3960202,-0.009644,0.011627
3963398,-0.010803,0.012024
3966592,-0.010437,0.013336
3969788,-0.007599,0.007843
3972982,-0.008423,0.007812
3976178,-0.009399,0.008087
3979372,-0.010345,0.011536
3982568,-0.009155,0.012329
3985762,-0.008423,0.008392
3988958,-0.008484,0.009521
3992152,-0.011322,0.011444
3995348,-0.009644,0.009125
3998542,-0.006531,0.006531
4001738,-0.011780,0.011810
4004932,-0.008331,0.007782
4008128,-0.006653,0.009003
4011322,-0.010742,0.011627
4014518,-0.007629,0.007874
4017712,-0.007324,0.009216
4020908,-0.014526,0.012878
4024102,-0.011536,0.012085
4027298,-0.016968,0.026550
4030492,-0.019196,0.019592
4033688,-0.011566,0.009888
4036882,-0.016296,0.014374
4040078,-0.015076,0.011292
4043272,-0.020172,0.025787
4046468,-0.033966,0.024414
4049662,-0.018555,0.019470
4052858,-0.028687,0.014984
4056052,-0.048218,0.050446
4059248,-0.085632,0.082306
4062442,-0.250763,0.341888
4065638,-0.522125,0.624451
4068832,-0.551971,0.620087
4072028,-0.204132,0.249481
4075222,-0.023346,0.026672
4078418,-0.048950,0.036682
4081612,-0.576050,0.750092
4084808,-0.437317,0.664337
4088002,-0.289673,0.469879
4091198,-0.298279,0.404694
4094392,-0.285004,0.439331
4097588,-0.303009,0.559418
4100782,-0.294067,0.402283
4103978,-0.296173,0.411682
4107172,-0.302124,0.472107
4110368,-0.179169,0.213074
4113562,-0.047882,0.055115
4116758,-0.204437,0.228546
4119952,-0.175018,0.188385
4123148,-0.014130,0.017029
4126342,-0.026489,0.022034
4129538,-0.027008,0.027649
4132732,-0.768372,0.777863
4135928,-0.463623,0.584686
4139122,-0.261200,0.404999
4142318,-0.130402,0.108551
4145512,-0.043549,0.047028
4148708,-0.041016,0.027435
4151902,-0.332184,0.387482
4155098,-0.614471,0.540405
4158292,-0.063751,0.056732
4161488,-0.193085,0.372070
4164682,-0.056183,0.047974
4167878,-0.083893,0.067474
4171072,-0.099121,0.079987
4174268,-0.044647,0.052887
4177462,-0.036438,0.041260
4180658,-0.013977,0.020844
4183852,-0.078613,0.075195
4187048,-0.794647,0.799286
4190242,-0.833679,0.865509
4193438,-0.777679,0.809082
4196632,-0.744049,0.752106
4199828,-0.716095,0.763367
4203022,-0.124176,0.163116
4206218,-0.194031,0.292053
4209412,-0.119965,0.226471
4212608,-0.117035,0.232910
4215802,-0.092316,0.070770
4218998,-0.070343,0.079895
4222192,-0.029541,0.032501
4225388,-0.046692,0.049469
4228582,-0.758148,0.766876
4231778,-0.784058,0.794434
4234972,-0.841125,0.844666
4238168,-0.363800,0.707825
4241362,-0.302765,0.498474
4244558,-0.272034,0.309845
4247752,-0.343170,0.454651
4250948,-0.720459,0.781647
4254142,-0.419434,0.603882
4257338,-0.699402,0.762787
4260532,-0.435730,0.543121
4263728,-0.231323,0.491974
4266922,-0.221741,0.326416
4270118,-0.546326,0.773193
4273312,-0.377930,0.639618
4276508,-0.717651,0.765198
4279702,-0.400085,0.508362
4282898,-0.260590,0.271423
4286092,-0.698639,0.758240
4289288,-0.722015,0.768341
4292482,-0.754456,0.772980
4295678,-0.405029,0.499481
4298872,-0.177795,0.335449
4302068,-0.740967,0.827911
4305262,-0.069153,0.055450
4308458,-0.679993,0.756165
4311652,-0.688232,0.769043
4314848,-0.738190,0.780853
4318042,-0.645966,0.783905
4321238,-0.619263,0.777527
4324432,-0.171814,0.158447
4327628,-0.120758,0.109222
4330822,-0.352264,0.603882
4334018,-0.303680,0.629822
4337212,-0.535248,0.700287
4340408,-0.569763,0.726440
4343602,-0.505463,0.579132
4346798,-0.069397,0.043396
4349992,-0.033142,0.028625
4353188,-0.608795,0.776550
4356382,-0.509613,0.737701
4359578,-0.127747,0.149658
4362772,-0.028564,0.032776
4365968,-0.025299,0.030212
4369162,-0.494690,0.281738
4372358,-0.566986,0.807129
4375552,-0.605713,0.775879
4378748,-0.783173,0.812195
4381942,-0.641632,0.812134
4385138,-0.649078,0.729828
4388332,-0.753021,0.777222
4391528,-0.732941,0.795197
4394722,-0.468018,0.715637
4397918,-0.247559,0.249969
4401112,-0.297455,0.687317
4404308,-0.738556,0.771667
4407502,-0.405426,0.436066
4410698,-0.805939,0.799164
4413892,-0.278809,0.496460
4417088,-0.406219,0.738892
4420282,-0.570312,0.632721
4423478,-0.765900,0.767639
4426672,-0.741211,0.766479
4429868,-0.648468,0.645203
4433062,-0.078522,0.065735
4436258,-0.042999,0.040741
4439452,-0.039337,0.033295
4442648,-0.593475,0.777039
4445842,-0.814667,0.814667
4449038,-0.878082,0.834015
4452232,-0.281342,0.281067
4455428,-0.424957,0.549164
4458622,-0.204498,0.312897
4461818,-0.318817,0.714874
4465012,-0.513000,0.791260
4468208,-0.673065,0.773468
4471402,-0.787720,0.789459
4474598,-0.807556,0.833160
4477792,-0.549652,0.665436
4480988,-0.706879,0.764313
4484182,-0.389191,0.565948
4487378,-0.545013,0.634918
4490572,-0.213959,0.240204
4493768,-0.517365,0.511169
4496962,-0.241089,0.384216
4500158,-0.229675,0.210022
4503352,-0.554260,0.650391
4506548,-0.590149,0.636566
4509742,-0.040466,0.042114
4512938,-0.047821,0.041931
4516132,-0.039581,0.032593
4519328,-0.844727,0.856750
4522522,-0.652954,0.788513
4525718,-0.785095,0.863556
4528912,-0.893951,0.947174
4532108,-0.297394,0.330475
4535302,-0.592499,0.603363
4538498,-0.792908,0.786713
4541692,-0.839905,0.822449
4544888,-0.732574,0.808624
4548082,-0.576935,0.768829
4551278,-0.727325,0.812195
4554472,-0.232269,0.229431
4557668,-0.774994,0.838318
4560862,-0.711639,0.798859
4564058,-0.293884,0.507812
4567252,-0.578522,0.746613
4570448,-0.335114,0.720306
4573642,-0.106079,0.105560
4576838,-0.035675,0.035706
4580032,-0.221436,0.224854
4583228,-0.714508,0.765289
4586422,-0.460571,0.775818
4589618,-0.414917,0.539246
4592812,-0.729248,0.760010
4596008,-0.837891,0.842896
4599202,-0.793060,0.789734
4602398,-0.265533,0.213989
4605592,-0.710602,0.720612
4608788,-0.092438,0.072998
4611982,-0.476990,0.462463
4615178,-0.375580,0.570282
4618372,-0.476166,0.601410
4621568,-0.268585,0.384735
4624762,-0.046356,0.037659
4627958,-0.714966,0.754517
4631152,-0.540802,0.743225
4634348,-0.406677,0.613892
4637542,-0.489166,0.744904
4640738,-0.780701,0.787659
4643932,-0.148224,0.200165
4647128,-0.315979,0.358246
4650322,-0.124329,0.112061
4653518,-0.036896,0.035248
4656712,-0.040985,0.030792
4659908,-0.497437,0.680664
4663102,-0.128693,0.313049
4666298,-0.104340,0.203644
4669492,-0.037445,0.029602
4672688,-0.032349,0.031647
4675882,-0.783508,0.812317
4679078,-0.771606,0.786011
4682272,-0.168488,0.172028
4685468,-0.050659,0.054077
4688662,-0.167297,0.172760
4691858,-0.808838,0.806122
4695052,-0.791992,0.801819
4698248,-0.211853,0.271362
4701442,-0.062134,0.059204
4704638,-0.779388,0.808350
4707832,-0.713257,0.764587
4711028,-0.764343,0.773346
4714222,-0.531952,0.557922
4717418,-0.550079,0.760193
4720612,-0.090790,0.078552
4723808,-0.608368,0.752747
4727002,-0.778229,0.819489
4730198,-0.809631,0.846130
4733392,-0.756226,0.832092
4736588,-0.398315,0.524780
4739782,-0.765839,0.749725
4742978,-0.753479,0.800781
4746172,-0.103485,0.090057
4749368,-0.062134,0.066406
4752562,-0.678436,0.798279
4755758,-0.721008,0.847168
4758952,-0.734375,0.780731
4762148,-0.793701,0.799225
4765342,-0.486115,0.757294
4768538,-0.440369,0.728363
4771732,-0.755859,0.784210
4774928,-0.407776,0.546204
4778122,-0.413361,0.741150
4781318,-0.497589,0.708344
4784512,-0.639740,0.818939
4787708,-0.073914,0.074158
4790902,-0.047699,0.052826
4794098,-0.620605,0.777252
4797292,-0.601532,0.766785
4800488,-0.582764,0.786621
4803682,-0.729614,0.738007
4806878,-0.832947,0.841614
4810072,-0.724365,0.771240
4813268,-0.781036,0.804321
4816462,-0.469330,0.460205
4819658,-0.692047,0.775421
4822852,-0.770050,0.801025
4826048,-0.599915,0.617462
4829242,-0.233673,0.463287
4832438,-0.691498,0.797302
4835632,-0.731140,0.762451
4838828,-0.524994,0.724915
4842022,-0.475739,0.475128
4845218,-0.140350,0.206757
4848412,-0.629944,0.754791
4851608,-0.796295,0.799896
4854802,-0.768555,0.752625
4857998,-0.326202,0.294250
4861192,-0.740997,0.757904
4864388,-0.762207,0.791809
4867582,-0.769043,0.798218
4870778,-0.185699,0.340759
4873972,-0.147552,0.101074
4877168,-0.035675,0.037415
4880362,-0.695435,0.777771
4883558,-0.757294,0.775757
4886752,-0.210297,0.358459
4889948,-0.799896,0.854950
4893142,-0.655396,0.815491
4896338,-0.796539,0.833344
4899532,-0.711273,0.795105
4902728,-0.642792,0.657745
4905922,-0.722412,0.795898
4909118,-0.641632,0.746094
4912312,-0.302979,0.362701
4915508,-0.225769,0.335175
4918702,-0.469910,0.771149
4921898,-0.169556,0.237823
4925092,-0.116882,0.079590
4928288,-0.080658,0.061951
4931482,-0.085083,0.077423
4934678,-0.226044,0.366364
4937872,-0.765930,0.821167
4941068,-0.784302,0.792542
4944262,-0.787140,0.814301
4947458,-0.783325,0.774109
4950652,-0.757263,0.766815
4953848,-0.834015,0.866150
4957042,-0.772797,0.809998
4960238,-0.808746,0.837830
4963432,-0.767181,0.811493
4966628,-0.283081,0.193390
4969822,-0.144318,0.160034
4973018,-0.082764,0.073395
4976212,-0.087341,0.082886
4979408,-0.081024,0.087921
4982602,-0.163879,0.305634
4985798,-0.224915,0.404327
4988992,-0.088074,0.126648
4992188,-0.023895,0.023376
4995382,-0.035461,0.035248
4998578,-0.703217,0.829895
5001772,-0.510712,0.693878
5004968,-0.269043,0.315460
5008162,-0.805359,0.800446
5011358,-0.889008,0.875122
5014552,-0.829010,0.839294
5017748,-0.602142,0.720459
5020942,-0.122131,0.110016
5024138,-0.332031,0.347565
5027332,-0.473816,0.575439
5030528,-0.714417,0.762054
5033722,-0.839722,0.794800
5036918,-0.773071,0.781219
5040112,-0.636658,0.753693
5043308,-0.411255,0.760895
5046502,-0.537445,0.872589
5049698,-0.614807,0.792511
5052892,-0.616211,0.799500
5056088,-0.761108,0.758789
5059282,-0.793549,0.859192
5062478,-0.403168,0.446014
5065672,-0.127106,0.063110
5068868,-0.358459,0.667511
5072062,-0.846924,0.807312
5075258,-0.638794,0.747162
5078452,-0.783936,0.819855
5081648,-0.485107,0.699799
5084842,-0.777954,0.809235
5088038,-0.613464,0.785522
5091232,-0.784271,0.792084
5094428,-0.771454,0.781036
5097622,-0.740173,0.772552
5100818,-0.507141,0.533813
5104012,-0.705292,0.808838
5107208,-0.788269,0.829163
5110402,-0.353821,0.511383
5113598,-0.196808,0.262329
5116792,-0.051880,0.041321
5119988,-0.500580,0.773651
5123182,-0.764069,0.814606
5126378,-0.643768,0.794006
5129572,-0.794739,0.803253
5132768,-0.449585,0.577179
5135962,-0.564941,0.776520
5139158,-0.488617,0.670654
5142352,-0.327637,0.454742
5145548,-0.624603,0.771515
5148742,-0.562012,0.649658
5151938,-0.559937,0.762970
5155132,-0.731812,0.744751
5158328,-0.763947,0.769257
5161522,-0.090240,0.133698
5164718,-0.045013,0.042023
5167912,-0.439758,0.679688
5171108,-0.778381,0.786865
5174302,-0.686401,0.796570
5177498,-0.281677,0.376831
5180692,-0.823456,0.755127
5183888,-0.768646,0.770325
5187082,-0.778198,0.782104
5190278,-0.798828,0.807831
5193472,-0.760193,0.715027
5196668,-0.481781,0.781525
5199862,-0.479767,0.708801
5203058,-0.375763,0.757690
5206252,-0.257050,0.559174
5209448,-0.328400,0.574951
5212642,-0.112213,0.120636
5215838,-0.034729,0.032501
5219032,-0.070892,0.079315
5222228,-0.483429,0.672943
5225422,-0.799530,0.838989
5228618,-0.793274,0.810333
5231812,-0.726501,0.776093
5235008,-0.788666,0.785736
5238202,-0.625916,0.766510
5241398,-0.634735,0.763824
5244592,-0.652466,0.799683
5247788,-0.565918,0.783081
5250982,-0.712158,0.765289
5254178,-0.088043,0.103149
5257372,-0.250122,0.306305
5260568,-0.271942,0.306305
5263762,-0.302277,0.459442
5266958,-0.374207,0.662964
5270152,-0.386475,0.725220
5273348,-0.671265,0.767670
5276542,-0.740601,0.862122
5279738,-0.858398,0.854767
5282932,-0.753357,0.756409
5286128,-0.786224,0.782288
5289322,-0.607117,0.759857
5292518,-0.766205,0.730286
5295712,-0.789825,0.801880
5298908,-0.558167,0.763977
5302102,-0.679779,0.812225
5305298,-0.666473,0.822754
5308492,-0.172394,0.177399
5311688,-0.062805,0.065552
5314882,-0.556824,0.659271
5318078,-0.832947,0.816803
5321272,-0.229584,0.203522
5324468,-0.805756,0.785370
5327662,-0.358582,0.436188
5330858,-0.716583,0.788361
5334052,-0.644989,0.731354
5337248,-0.753418,0.743195
5340442,-0.619812,0.657745
5343638,-0.206024,0.471680
5346832,-0.356506,0.763214
5350028,-0.177704,0.265778
5353222,-0.389801,0.548553
5356418,-0.741699,0.757935
5359612,-0.437958,0.782684
5362808,-0.610046,0.751129
5366002,-0.779999,0.800232
5369198,-0.071808,0.119690
5372392,-0.083862,0.070435
5375588,-0.946930,0.999969
5378782,-0.786255,0.798981
5381978,-0.801544,0.840515
5385172,-0.800964,0.808563
5388368,-0.864288,0.936188
5391562,-0.729279,0.754639
5394758,-0.781433,0.815765
5397952,-0.354309,0.386810
5401148,-0.522278,0.800476
5404342,-0.403046,0.559906
5407538,-0.754730,0.763824
5410732,-0.132385,0.145721
5413928,-0.048492,0.051453
5417122,-0.159576,0.076202
5420318,-0.050995,0.054413
5423512,-0.782227,0.802795
5426708,-0.783813,0.812653
5429902,-0.433533,0.589935
5433098,-0.849304,0.819458
5436292,-0.740479,0.759247
5439488,-0.776276,0.748230
5442682,-0.284363,0.407013
5445878,-0.490448,0.492859
5449072,-0.647705,0.804108
5452268,-0.464966,0.588898
5455462,-0.747009,0.759216
5458658,-0.603607,0.768738
5461852,-0.545959,0.756256
5465048,-0.194550,0.325195
5468242,-0.053802,0.053894
5471438,-0.212830,0.417908
5474632,-0.728119,0.731293
5477828,-0.808411,0.789551
5481022,-0.447388,0.524017
5484218,-0.801392,0.780487
5487412,-0.418213,0.471680
5490608,-0.770020,0.780579
5493802,-0.593018,0.788788
5496998,-0.503876,0.684753
5500192,-0.622009,0.715332
5503388,-0.753296,0.759247
5506582,-0.525269,0.762878
5509778,-0.748749,0.788483
5512972,-0.778809,0.804413
5516168,-0.458191,0.630066
5519362,-0.486420,0.579285
5522558,-0.475800,0.647247
5525752,-0.749237,0.780304
5528948,-0.679504,0.778809
5532142,-0.604340,0.659332
5535338,-0.418121,0.627014
5538532,-0.210510,0.217041
5541728,-0.053162,0.040863
5544922,-0.109528,0.088684
5548118,-0.230530,0.206696
5551312,-0.066498,0.059784
5554508,-0.853912,0.874023
5557702,-0.855591,0.855408
5560898,-0.449799,0.696228
5564092,-0.054993,0.048645
5567288,-0.040588,0.045868
5570482,-0.382355,0.432648
5573678,-0.884644,0.852539
5576872,-0.853790,0.873169
5580068,-0.860321,0.840820
5583262,-0.446136,0.500854
5586458,-0.752899,0.760681
5589652,-0.834473,0.865906
5592848,-0.809784,0.834351
5596042,-0.797028,0.807495
5599238,-0.761200,0.822571
5602432,-0.755157,0.850769
5605628,-0.799225,0.851013
5608822,-0.814087,0.823975
5612018,-0.829254,0.833496
5615212,-0.848267,0.825134
5618408,-0.826385,0.825073
5621602,-0.810852,0.826080
5624798,-0.784424,0.780029
5627992,-0.440552,0.672852
5631188,-0.721954,0.767395
5634382,-0.775909,0.783325
5637578,-0.509766,0.747314
5640772,-0.289307,0.311584
5643968,-0.347687,0.653320
5647162,-0.205963,0.333679
5650358,-0.761047,0.772888
5653552,-0.247406,0.328033
5656748,-0.347046,0.496460
5659942,-0.277496,0.490051
5663138,-0.654327,0.791168
5666332,-0.795532,0.804565
5669528,-0.513153,0.591766
5672722,-0.068085,0.054626
5675918,-0.056946,0.050232
5679112,-0.707977,0.808838
5682308,-0.806915,0.828308
5685502,-0.784943,0.786713
5688698,-0.654663,0.788116
5691892,-0.768890,0.798279
5695088,-0.796997,0.825165
5698282,-0.508545,0.750214
5701478,-0.736267,0.826202
5704672,-0.793060,0.840698
5707868,-0.788361,0.803772
5711062,-0.783203,0.785217
5714258,-0.750702,0.789124
5717452,-0.782227,0.802460
5720648,-0.863922,0.833099
5723842,-0.694977,0.817017
5727038,-0.817780,0.832184
5730232,-0.194672,0.192902
5733428,-0.252838,0.417542
5736622,-0.834320,0.855927
5739818,-0.793976,0.802368
5743012,-0.758484,0.817413
5746208,-0.513458,0.810699
5749402,-0.605927,0.742065
5752598,-0.734131,0.777283
5755792,-0.761902,0.777069
5758988,-0.770508,0.803986
5762182,-0.229187,0.465332
5765378,-0.561401,0.633636
5768572,-0.597839,0.638794
5771768,-0.096100,0.129425
5774962,-0.672394,0.870300
5778158,-0.377319,0.448547
5781352,-0.072815,0.094971
5784548,-0.039795,0.042816
5787742,-0.323792,0.350433
5790938,-0.745819,0.771515
5794132,-0.774353,0.828400
5797328,-0.781555,0.783112
5800522,-0.815826,0.813171
5803718,-0.801117,0.815430
5806912,-0.764801,0.845184
5810108,-0.800415,0.844849
5813302,-0.758118,0.798218
5816498,-0.636505,0.726013
5819692,-0.667267,0.760956
5822888,-0.703735,0.770386
5826082,-0.772430,0.777557
5829278,-0.693176,0.778046
5832472,-0.463226,0.736572
5835668,-0.413757,0.596954
5838862,-0.705292,0.715973
5842058,-0.474152,0.739258
5845252,-0.440613,0.682739
5848448,-0.537140,0.607147
5851642,-0.681030,0.794159
5854838,-0.570618,0.767456
5858032,-0.098083,0.147980
5861228,-0.106445,0.140625
5864422,-0.815338,0.816162
5867618,-0.810303,0.815765
5870812,-0.539429,0.514130
5874008,-0.792725,0.769867
5877202,-0.753876,0.785614
5880398,-0.811920,0.858246
5883592,-0.808075,0.814301
5886788,-0.808899,0.842377
5889982,-0.567261,0.731079
5893178,-0.434235,0.590881
5896372,-0.066254,0.073242
5899568,-0.803009,0.815308
5902762,-0.712860,0.731537
5905958,-0.402802,0.633636
5909152,-0.094513,0.071381
5912348,-0.049805,0.053925
5915542,-0.848145,0.843170
5918738,-0.124817,0.137817
5921932,-0.059540,0.062561
5925128,-0.029816,0.030792
5928322,-0.733032,0.771027
5931518,-0.571472,0.770691
5934712,-0.070862,0.074005
5937908,-0.040375,0.041260
5941102,-0.033234,0.039703
5944298,-0.029846,0.030640
5947492,-0.027588,0.030243
5950688,-0.825348,0.802917
5953882,-0.774841,0.800507
5957078,-0.751923,0.762848
5960272,-0.587769,0.787018
5963468,-0.262634,0.395874
5966662,-0.090729,0.104919
5969858,-0.045929,0.039307
5973052,-0.028503,0.023804
5976248,-0.487915,0.583405
5979442,-0.751617,0.780151
5982638,-0.545380,0.625854
5985832,-0.802185,0.777557
5989028,-0.364258,0.395111
5992222,-0.047211,0.062256
5995418,-0.437744,0.576202
5998612,-0.661133,0.813019
6001808,-0.339325,0.571014
6005002,-0.469727,0.490753
6008198,-0.780609,0.796112
6011392,-0.730835,0.789520
6014588,-0.070648,0.072998
6017782,-0.412109,0.645782
6020978,-0.805939,0.872314
