sample,min,max
3051200,-0.562164,0.432129
3054400,-0.492950,0.619995
3057600,-0.336731,0.172211
3060800,-0.937073,0.780212
3064000,-0.300415,0.324005
3067200,-0.035370,0.034821
3070400,-0.014313,0.011505
3073600,-0.976990,0.963074
3076800,-0.962891,0.977234
3080000,-0.582733,0.525970
3083200,-0.480988,0.570953
3086400,-0.642914,0.643555
3089600,-0.431519,0.410797
3092800,-0.476929,0.491760
3096000,-0.567139,0.514343
3099200,-0.561951,0.549164
3102400,-0.479340,0.474548
3105600,-0.427063,0.432159
3108800,-0.675354,0.609406
3112000,-0.540619,0.689911
3115200,-0.983154,0.946106
3118400,-0.049927,0.047363
3121600,-0.081726,0.072266
3124800,-0.016937,0.017944
3128000,-0.006866,0.007233
3131200,-0.629822,0.699493
3134400,-0.646118,0.853058
3137600,-0.619507,0.688690
3140800,-0.562836,0.612885
3144000,-0.532806,0.603516
3147200,-0.729065,0.815063
3150400,-0.125183,0.095428
3153600,-0.644348,0.674652
3156800,-0.540985,0.447327
3160000,-0.462494,0.456726
3163200,-0.416992,0.408447
3166400,-0.022064,0.022095
3169600,-0.009766,0.011688
3172800,-0.324005,0.370392
3176000,-0.721313,0.709290
3179200,-0.547485,0.635315
3182400,-0.552460,0.493347
3185600,-0.454437,0.463318
3188800,-0.262756,0.275696
3192000,-0.076660,0.089081
3195200,-0.663300,0.910461
3198400,-0.252899,0.249268
3201600,-0.557495,0.752167
3204800,-0.491638,0.410675
3208000,-0.306793,0.307373
3211200,-0.177216,0.156219
3214400,-0.710815,0.679718
3217600,-0.480530,0.467468
3220800,-0.063049,0.073273
3224000,-0.035461,0.033600
3227200,-0.052551,0.043701
3230400,-0.372986,0.328461
3233600,-0.701965,0.652740
3236800,-0.451782,0.484650
3240000,-0.548950,0.625305
3243200,-0.026550,0.028595
3246400,-0.472443,0.384216
3249600,-0.684448,0.639618
3252800,-0.428192,0.514038
3256000,-0.622375,0.697479
3259200,-0.651917,0.652832
3262400,-0.508240,0.598938
3265600,-0.542877,0.554413
3268800,-0.497040,0.574341
3272000,-0.348083,0.296417
3275200,-0.355957,0.375793
3278400,-0.506439,0.517181
3281600,-0.447052,0.454254
3284800,-0.664185,0.578033
3288000,-0.598389,0.605804
3291200,-0.357361,0.336487
3294400,-0.425507,0.479950
3297600,-0.379303,0.374573
3300800,-0.292480,0.273346
3304000,-0.269623,0.224213
3307200,-0.028870,0.028076
3310400,-0.009949,0.012115
3313600,-0.459534,0.424042
3316800,-0.485260,0.453644
3320000,-0.445496,0.409790
3323200,-0.387695,0.416901
3326400,-0.525452,0.607330
3329600,-0.400757,0.369934
3332800,-0.958435,0.972748
3336000,-0.979706,0.979187
3339200,-0.544769,0.471985
3342400,-0.335663,0.368591
3345600,-0.841125,0.761536
3348800,-0.728394,0.661499
3352000,-0.841095,0.829163
3355200,-0.769257,0.978577
3358400,-0.550903,0.597168
3361600,-0.674805,0.520905
3364800,-0.051697,0.061859
3368000,-0.376404,0.379730
3371200,-0.389893,0.386078
3374400,-0.126068,0.102417
3377600,-0.399170,0.485046
3380800,-0.695038,0.664337
3384000,-0.075256,0.068970
3387200,-0.356171,0.368317
3390400,-0.428406,0.539276
3393600,-0.058533,0.062378
3396800,-0.417908,0.387909
3400000,-0.044220,0.043182
3403200,-0.052643,0.058685
3406400,-0.041809,0.047028
3409600,-0.047913,0.047394
3412800,-0.039642,0.043701
3416000,-0.032379,0.044861
3419200,-0.728790,0.607239
3422400,-0.923889,0.843323
3425600,-0.030701,0.029327
3428800,-0.875214,0.610992
3432000,-0.649017,0.611572
3435200,-0.981018,0.783112
3438400,-0.069763,0.063995
3441600,-0.016693,0.013428
3444800,-0.121002,0.107056
3448000,-0.637054,0.484131
3451200,-0.334106,0.319946
3454400,-0.280243,0.197052
3457600,-0.622864,0.519196
3460800,-0.673370,0.548462
3464000,-0.162842,0.139893
3467200,-0.459259,0.481720
3470400,-0.315063,0.183167
3473600,-0.044952,0.050110
3476800,-0.018646,0.018768
3480000,-0.005920,0.005615
3483200,-0.982117,0.977753
3486400,-0.441559,0.358002
3489600,-0.516571,0.488403
3492800,-0.040009,0.053619
3496000,-0.038605,0.042603
3499200,-0.623871,0.407013
3502400,-0.973907,0.972656
3505600,-0.462494,0.430084
3508800,-0.226379,0.222961
3512000,-0.139038,0.149963
3515200,-0.023926,0.028015
3518400,-0.017395,0.025604
3521600,-0.006134,0.006042
3524800,-0.046265,0.043243
3528000,-0.318329,0.250916
3531200,-0.418152,0.401794
3534400,-0.327667,0.308990
3537600,-0.510803,0.343872
3540800,-0.133423,0.105438
3544000,-0.008057,0.007782
3547200,-0.006134,0.005890
3550400,-0.011200,0.008850
3553600,-0.005402,0.005188
3556800,-0.644501,0.737915
3560000,-0.725372,0.722961
3563200,-0.567108,0.506897
3566400,-0.083374,0.090454
3569600,-0.034149,0.022156
3572800,-0.052979,0.063507
3576000,-0.023926,0.027863
3579200,-0.041962,0.053680
3582400,-0.052246,0.047516
3585600,-0.374023,0.428619
3588800,-0.244568,0.259216
3592000,-0.820099,0.604095
3595200,-0.459351,0.341980
3598400,-0.100342,0.094299
3601600,-0.384796,0.293121
3604800,-0.433716,0.356445
3608000,-0.445709,0.452087
3611200,-0.300659,0.249298
3614400,-0.279907,0.356323
3617600,-0.404114,0.458832
3620800,-0.254639,0.291321
3624000,-0.306610,0.281433
3627200,-0.192352,0.225403
3630400,-0.559692,0.626953
3633600,-0.958496,0.763428
3636800,-0.812256,0.662476
3640000,-0.346222,0.319336
3643200,-0.278564,0.256561
3646400,-0.307434,0.246826
3649600,-0.144012,0.208099
3652800,-0.191101,0.225128
3656000,-0.069702,0.099091
3659200,-0.122803,0.148010
3662400,-0.973846,0.942566
3665600,-0.342834,0.302185
3668800,-0.975159,0.822235
3672000,-0.855530,0.855316
3675200,-0.699646,0.505402
3678400,-0.501251,0.473907
3681600,-0.222626,0.231964
3684800,-0.359192,0.322937
3688000,-0.481750,0.418762
3691200,-0.583710,0.686371
3694400,-0.538940,0.391541
3697600,-0.548340,0.669891
3700800,-0.488617,0.405487
3704000,-0.305664,0.265472
3707200,-0.274445,0.185272
3710400,-0.365295,0.377930
3713600,-0.166290,0.145020
3716800,-0.076813,0.086792
3720000,-0.526245,0.560516
3723200,-0.257294,0.324677
3726400,-0.009277,0.007446
3729600,-0.007477,0.007202
3732800,-0.005127,0.005493
3736000,-0.760651,0.617645
3739200,-0.570465,0.444885
3742400,-0.600464,0.447968
3745600,-0.273834,0.397125
3748800,-0.148407,0.223663
3752000,-0.138733,0.151154
3755200,-0.008972,0.013367
3758400,-0.014923,0.015472
3761600,-0.088257,0.088806
3764800,-0.323242,0.290131
3768000,-0.598633,0.471313
3771200,-0.245422,0.220978
3774400,-0.161011,0.124207
3777600,-0.129730,0.111969
3780800,-0.240784,0.180481
3784000,-0.301270,0.231659
3787200,-0.318481,0.222992
3790400,-0.241547,0.256805
3793600,-0.138763,0.155182
3796800,-0.362793,0.352417
3800000,-0.159210,0.107971
3803200,-0.127319,0.104462
3806400,-0.212463,0.201843
3809600,-0.123444,0.111816
3812800,-0.066833,0.048126
3816000,-0.154572,0.151520
3819200,-0.337708,0.215393
3822400,-0.142090,0.095032
3825600,-0.169769,0.143250
3828800,-0.170227,0.184601
3832000,-0.171204,0.151794
3835200,-0.184662,0.211365
3838400,-0.254730,0.292877
3841600,-0.153503,0.148621
3844800,-0.133057,0.106018
3848000,-0.218475,0.197357
3851200,-0.341370,0.201172
3854400,-0.013062,0.014923
3857600,-0.157776,0.118774
3860800,-0.052338,0.061890
3864000,-0.166229,0.145172
3867200,-0.146027,0.121368
3870400,-0.268097,0.224762
3873600,-0.013031,0.024200
3876800,-0.319489,0.206482
3880000,-0.196075,0.208405
3883200,-0.075104,0.086090
3886400,-0.270386,0.235046
3889600,-0.118286,0.155243
3892800,-0.274689,0.233459
3896000,-0.208435,0.158752
3899200,-0.285522,0.279999
3902400,-0.215973,0.166260
3905600,-0.310089,0.259338
3908800,-0.249725,0.216095
3912000,-0.241608,0.191315
3915200,-0.125458,0.100891
3918400,-0.065186,0.051941
3921600,-0.130371,0.137604
3924800,-0.239624,0.227356
3928000,-0.172455,0.192200
3931200,-0.128754,0.110962
3934400,-0.340118,0.248718
3937600,-0.087036,0.090759
3940800,-0.312073,0.247925
3944000,-0.161865,0.134125
3947200,-0.227814,0.149872
3950400,-0.142426,0.125366
3953600,-0.354767,0.298706
3956800,-0.275085,0.206329
3960000,-0.162903,0.149902
3963200,-0.142395,0.139679
3966400,-0.222443,0.204956
3969600,-0.324127,0.230682
3972800,-0.202362,0.149200
3976000,-0.177856,0.124023
3979200,-0.151764,0.130524
3982400,-0.090942,0.088501
3985600,-0.297791,0.208832
3988800,-0.126862,0.121216
3992000,-0.173370,0.142731
3995200,-0.285004,0.204926
3998400,-0.212555,0.205353
4001600,-0.356659,0.325043
4004800,-0.316925,0.337006
4008000,-0.044617,0.036133
4011200,-0.277893,0.306793
4014400,-0.151794,0.125549
4017600,-0.146942,0.145966
4020800,-0.114471,0.101654
4024000,-0.110779,0.121368
4027200,-0.084442,0.106232
4030400,-0.292297,0.299652
4033600,-0.190063,0.186859
4036800,-0.291321,0.248688
4040000,-0.221344,0.133728
4043200,-0.003052,0.003632
4046400,-0.378540,0.447845
4049600,-0.309509,0.406097
4052800,-0.286774,0.176331
4056000,-0.188354,0.193329
4059200,-0.326721,0.296967
4062400,-0.205963,0.165833
4065600,-0.110229,0.115662
4068800,-0.243591,0.276398
4072000,-0.195526,0.136414
4075200,-0.195251,0.159637
4078400,-0.173706,0.130768
4081600,-0.247833,0.186707
4084800,-0.115784,0.134735
4088000,-0.286102,0.241486
4091200,-0.202484,0.104065
4094400,-0.232605,0.153107
4097600,-0.173828,0.202759
4100800,-0.103027,0.101746
4104000,-0.095062,0.097656
4107200,-0.128021,0.096161
4110400,-0.312805,0.199036
4113600,-0.362396,0.239532
4116800,-0.064484,0.052307
4120000,-0.101746,0.094421
4123200,-0.223633,0.187286
4126400,-0.141418,0.153198
4129600,-0.249878,0.235413
4132800,-0.102295,0.120544
4136000,-0.206573,0.156189
4139200,-0.183990,0.135651
4142400,-0.144592,0.111786
4145600,-0.277191,0.188263
4148800,-0.047272,0.059967
4152000,-0.129700,0.097229
4155200,-0.128510,0.137024
4158400,-0.168427,0.133820
4161600,-0.190125,0.159882
4164800,-0.352600,0.204468
4168000,-0.345367,0.370422
4171200,-0.300323,0.212006
4174400,-0.326111,0.221252
4177600,-0.108093,0.077759
4180800,-0.087189,0.076782
4184000,-0.008118,0.008301
4187200,-0.314209,0.258606
4190400,-0.065948,0.048676
4193600,-0.122925,0.115417
4196800,-0.169922,0.206848
4200000,-0.118317,0.165558
4203200,-0.282562,0.265198
4206400,-0.171539,0.149719
4209600,-0.209808,0.179657
4212800,-0.118103,0.096313
4216000,-0.179626,0.119202
4219200,-0.240173,0.145294
4222400,-0.162811,0.123352
4225600,-0.174652,0.136017
4228800,-0.146606,0.117340
4232000,-0.334839,0.278534
4235200,-0.122314,0.080719
4238400,-0.114899,0.117249
4241600,-0.308533,0.242828
4244800,-0.261230,0.248291
4248000,-0.346466,0.218994
4251200,-0.258392,0.165070
4254400,-0.104706,0.085876
4257600,-0.056885,0.056274
4260800,-0.181488,0.130768
4264000,-0.138885,0.100525
4267200,-0.147919,0.136932
4270400,-0.118958,0.141479
4273600,-0.179474,0.219879
4276800,-0.323944,0.335358
4280000,-0.283508,0.271637
4283200,-0.138062,0.169922
4286400,-0.108826,0.097931
4289600,-0.121735,0.098145
4292800,-0.090302,0.100952
4296000,-0.163483,0.179779
4299200,-0.240814,0.224548
4302400,-0.204285,0.230774
4305600,-0.201416,0.219971
4308800,-0.234619,0.162384
4312000,-0.006348,0.007202
4315200,-0.429047,0.475800
4318400,-0.272064,0.285828
4321600,-0.146698,0.105591
4324800,-0.240204,0.177002
4328000,-0.249115,0.208679
4331200,-0.216187,0.203766
4334400,-0.128296,0.137848
4337600,-0.221191,0.155579
4340800,-0.207092,0.158264
4344000,-0.217285,0.177704
4347200,-0.195770,0.185944
4350400,-0.129395,0.141937
4353600,-0.265198,0.191162
4356800,-0.152008,0.113495
4360000,-0.150513,0.143188
4363200,-0.024567,0.017914
4366400,-0.219299,0.217102
4369600,-0.229218,0.198730
4372800,-0.083893,0.080139
4376000,-0.156494,0.143097
4379200,-0.249847,0.193634
4382400,-0.107178,0.097107
4385600,-0.078064,0.060364
4388800,-0.173920,0.161041
4392000,-0.243958,0.187317
4395200,-0.126068,0.140137
4398400,-0.267365,0.194214
4401600,-0.270752,0.190582
4404800,-0.184937,0.132507
4408000,-0.209351,0.186493
4411200,-0.260254,0.271698
4414400,-0.293182,0.169128
4417600,-0.110779,0.073425
4420800,-0.218964,0.267181
4424000,-0.219757,0.183350
4427200,-0.313080,0.231445
4430400,-0.053558,0.035736
4433600,-0.086060,0.092590
4436800,-0.114471,0.120209
4440000,-0.145630,0.198120
4443200,-0.218140,0.190369
4446400,-0.118744,0.115662
4449600,-0.167755,0.137909
4452800,-0.079437,0.081909
4456000,-0.194183,0.110992
4459200,-0.077972,0.070129
4462400,-0.178192,0.149750
4465600,-0.109436,0.094269
4468800,-0.310699,0.329346
4472000,-0.268066,0.191620
4475200,-0.132019,0.157654
4478400,-0.144623,0.131165
4481600,-0.269348,0.239227
4484800,-0.333099,0.189362
4488000,-0.162933,0.126404
4491200,-0.127411,0.100098
4494400,-0.104919,0.082001
4497600,-0.121704,0.147491
4500800,-0.166870,0.204803
4504000,-0.248932,0.157623
4507200,-0.143433,0.139771
4510400,-0.226746,0.228180
4513600,-0.116852,0.106323
4516800,-0.304199,0.288940
4520000,-0.403809,0.314575
4523200,-0.055206,0.062927
4526400,-0.127380,0.156982
4529600,-0.100739,0.091705
4532800,-0.157928,0.148621
4536000,-0.113220,0.108826
4539200,-0.105042,0.128998
4542400,-0.308350,0.256256
4545600,-0.273834,0.268555
4548800,-0.354675,0.345276
4552000,-0.289154,0.180328
4555200,-0.005829,0.005402
4558400,-0.320190,0.357910
4561600,-0.346252,0.345306
4564800,-0.290955,0.176178
4568000,-0.118988,0.115570
4571200,-0.283173,0.292847
4574400,-0.173584,0.166595
4577600,-0.112122,0.129242
4580800,-0.177338,0.148438
4584000,-0.200928,0.170624
4587200,-0.204987,0.112335
4590400,-0.190796,0.196991
4593600,-0.182465,0.140045
4596800,-0.234344,0.165375
4600000,-0.186249,0.132416
4603200,-0.104889,0.102692
4606400,-0.144806,0.156219
4609600,-0.104675,0.110016
4612800,-0.080597,0.061310
4616000,-0.232727,0.169800
4619200,-0.119446,0.094421
4622400,-0.052338,0.049194
4625600,-0.115417,0.113678
4628800,-0.168915,0.119232
4632000,-0.100006,0.099060
4635200,-0.181152,0.174255
4638400,-0.026642,0.021881
4641600,-0.117126,0.124634
4644800,-0.009766,0.009277
4648000,-0.251770,0.192810
4651200,-0.062653,0.057526
4654400,-0.129211,0.101440
4657600,-0.134583,0.166534
4660800,-0.224701,0.181488
4664000,-0.201263,0.130402
4667200,-0.246307,0.161621
4670400,-0.141602,0.140350
4673600,-0.254547,0.275787
4676800,-0.164520,0.155029
4680000,-0.213104,0.229309
4683200,-0.083252,0.067047
4686400,-0.223328,0.165863
4689600,-0.148010,0.154480
4692800,-0.110413,0.103821
4696000,-0.052948,0.052002
4699200,-0.065582,0.071472
4702400,-0.254700,0.281616
4705600,-0.316895,0.275818
4708800,-0.098572,0.088928
4712000,-0.055878,0.045105
4715200,-0.243195,0.184418
4718400,-0.082092,0.074493
4721600,-0.155029,0.113525
4724800,-0.147095,0.120178
4728000,-0.072388,0.073700
4731200,-0.178436,0.141602
4734400,-0.162811,0.101288
4737600,-0.202667,0.164429
4740800,-0.139740,0.086945
4744000,-0.098297,0.091766
4747200,-0.251801,0.225098
4750400,-0.253571,0.175537
4753600,-0.264221,0.214539
4756800,-0.158051,0.141846
4760000,-0.170319,0.118408
4763200,-0.102386,0.117188
4766400,-0.172028,0.160187
4769600,-0.082245,0.062256
4772800,-0.175415,0.158295
4776000,-0.135345,0.136810
4779200,-0.146667,0.156738
4782400,-0.372223,0.363831
4785600,-0.311127,0.281616
4788800,-0.121002,0.113007
4792000,-0.098145,0.087677
4795200,-0.144501,0.145782
4798400,-0.116577,0.125366
4801600,-0.210266,0.200867
4804800,-0.288818,0.295013
4808000,-0.122833,0.127808
4811200,-0.209961,0.226929
4814400,-0.250885,0.301941
4817600,-0.250885,0.263947
4820800,-0.111816,0.092560
4824000,-0.173340,0.139771
4827200,-0.144226,0.109955
4830400,-0.132446,0.132507
4833600,-0.006500,0.008545
4836800,-0.211792,0.246979
4840000,-0.205078,0.185089
4843200,-0.208740,0.180634
4846400,-0.243591,0.174988
4849600,-0.232849,0.167053
4852800,-0.175507,0.174316
4856000,-0.309875,0.279541
4859200,-0.172913,0.115906
4862400,-0.212463,0.137817
4865600,-0.195587,0.163330
4868800,-0.131256,0.094757
4872000,-0.076324,0.055542
4875200,-0.194214,0.146637
4878400,-0.242706,0.191925
4881600,-0.037354,0.036621
4884800,-0.137054,0.109100
4888000,-0.188477,0.142700
4891200,-0.089294,0.083008
4894400,-0.224182,0.220001
4897600,-0.144165,0.133453
4900800,-0.150421,0.132507
4904000,-0.121094,0.088257
4907200,-0.295868,0.203400
4910400,-0.055420,0.064331
4913600,-0.149109,0.112640
4916800,-0.091949,0.093628
4920000,-0.172668,0.161377
4923200,-0.204468,0.129517
4926400,-0.222839,0.159790
4929600,-0.115570,0.128754
4932800,-0.070587,0.073700
4936000,-0.187592,0.137817
4939200,-0.065247,0.063660
4942400,-0.215515,0.171997
4945600,-0.053680,0.062775
4948800,-0.128326,0.104248
4952000,-0.152649,0.148682
4955200,-0.113434,0.100525
4958400,-0.141907,0.128693
4961600,-0.091461,0.100342
4964800,-0.214966,0.207397
4968000,-0.106628,0.105682
4971200,-0.253784,0.160736
4974400,-0.334137,0.241547
4977600,-0.205505,0.149414
4980800,-0.263947,0.168671
4984000,-0.104187,0.117004
4987200,-0.220673,0.161011
4990400,-0.186707,0.140442
4993600,-0.094208,0.072723
4996800,-0.180634,0.165222
5000000,-0.130341,0.089447
5003200,-0.110901,0.124359
5006400,-0.129211,0.131561
5009600,-0.257996,0.227844
5012800,-0.279663,0.190277
5016000,-0.187225,0.145599
5019200,-0.105621,0.074280
5022400,-0.096313,0.085175
5025600,-0.209106,0.164734
5028800,-0.228210,0.145203
5032000,-0.132233,0.122314
5035200,-0.108704,0.120422
5038400,-0.173706,0.234406
5041600,-0.147003,0.136322
5044800,-0.301971,0.288666
5048000,-0.069061,0.061066
5051200,-0.146790,0.173676
5054400,-0.175201,0.141846
5057600,-0.087555,0.096893
5060800,-0.131165,0.158936
5064000,-0.125244,0.100952
5067200,-0.272217,0.278687
5070400,-0.262787,0.230499
5073600,-0.265625,0.256958
5076800,-0.091949,0.080078
5080000,-0.230011,0.165131
5083200,-0.084747,0.086212
5086400,-0.097351,0.084076
5089600,-0.107849,0.105347
5092800,-0.122162,0.116364
5096000,-0.137817,0.122620
5099200,-0.156708,0.144196
5102400,-0.132629,0.129608
5105600,-0.229736,0.259949
5108800,-0.225006,0.267639
5112000,-0.041748,0.034607
5115200,-0.003693,0.003479
5118400,-0.004822,0.004822
5121600,-0.003967,0.003296
5124800,-0.004364,0.004639
5128000,-0.003387,0.003845
5131200,-0.004303,0.004181
5134400,-0.430298,0.521271
5137600,-0.438354,0.453613
5140800,-0.324432,0.339081
5144000,-0.027893,0.029938
5147200,-0.006500,0.007446
5150400,-0.009338,0.008575
5153600,-0.011810,0.013885
5156800,-0.048523,0.049805
5160000,-0.677582,0.607697
5163200,-0.581604,0.505707
5166400,-0.350006,0.251190
5169600,-0.710083,0.651978
5172800,-0.377625,0.321625
5176000,-0.012848,0.011139
5179200,-0.539307,0.590393
5182400,-0.386414,0.252350
5185600,-0.814453,0.471313
5188800,-0.266479,0.183014
5192000,-0.151337,0.139160
5195200,-0.262970,0.247498
5198400,-0.446686,0.441986
5201600,-0.336639,0.356659
5204800,-0.350494,0.276917
5208000,-0.212982,0.315918
5211200,-0.099121,0.093018
5214400,-0.188904,0.172089
5217600,-0.188263,0.185822
5220800,-0.058289,0.058167
5224000,-0.095337,0.122284
5227200,-0.017212,0.019806
5230400,-0.006348,0.006409
5233600,-0.047638,0.036621
5236800,-0.701691,0.503784
5240000,-0.374756,0.421417
5243200,-0.584808,0.479004
5246400,-0.213776,0.263641
5249600,-0.495239,0.391235
5252800,-0.294159,0.394897
5256000,-0.301727,0.303375
5259200,-0.005707,0.008789
5262400,-0.004669,0.004547
5265600,-0.004211,0.003845
5268800,-0.023590,0.032623
5272000,-0.014404,0.018341
5275200,-0.083069,0.085663
5278400,-0.116333,0.112213
5281600,-0.009644,0.011383
5284800,-0.011292,0.011292
5288000,-0.007111,0.009857
5291200,-0.104553,0.119324
5294400,-0.730530,0.613892
5297600,-0.889709,0.867340
5300800,-0.405945,0.305328
5304000,-0.336182,0.335205
5307200,-0.747620,0.934204
5310400,-0.257874,0.225983
5313600,-0.977203,0.831787
5316800,-0.788879,0.872101
5320000,-0.273651,0.219513
5323200,-0.394135,0.390747
5326400,-0.348755,0.229492
5329600,-0.412476,0.341187
5332800,-0.386139,0.388641
5336000,-0.493286,0.532532
5339200,-0.087982,0.106201
5342400,-0.164246,0.177185
5345600,-0.649841,0.436188
5348800,-0.449432,0.511871
5352000,-0.556427,0.422882
5355200,-0.582336,0.550659
5358400,-0.747345,0.537506
5361600,-0.979401,0.882629
5364800,-0.598694,0.729095
5368000,-0.133179,0.156555
5371200,-0.304596,0.321564
5374400,-0.289185,0.263947
5377600,-0.198364,0.191742
5380800,-0.005066,0.004700
5384000,-0.005005,0.004578
5387200,-0.009247,0.009155
5390400,-0.006409,0.006531
5393600,-0.615967,0.432526
5396800,-0.724762,0.447113
5400000,-0.977997,0.822083
5403200,-0.698669,0.821259
5406400,-0.565582,0.522614
5409600,-0.626007,0.532654
5412800,-0.011200,0.012939
5416000,-0.008301,0.006622
5419200,-0.005219,0.005463
5422400,-0.004883,0.005859
5425600,-0.004364,0.005219
5428800,-0.004150,0.004120
5432000,-0.905762,0.801422
5435200,-0.979431,0.861206
5438400,-0.617920,0.753754
5441600,-0.853699,0.686523
5444800,-0.459778,0.295990
5448000,-0.019409,0.024353
5451200,-0.008911,0.011597
5454400,-0.199432,0.174927
5457600,-0.013031,0.008606
5460800,-0.221100,0.131622
5464000,-0.053284,0.050110
5467200,-0.417786,0.375244
5470400,-0.232880,0.238220
5473600,-0.812469,0.649780
5476800,-0.739807,0.649139
5480000,-0.833862,0.815796
5483200,-0.826935,0.516876
5486400,-0.660980,0.553101
5489600,-0.709534,0.604858
5492800,-0.494110,0.547272
5496000,-0.504639,0.433899
5499200,-0.158447,0.151642
5502400,-0.362701,0.277466
5505600,-0.402618,0.330444
5508800,-0.157654,0.189880
5512000,-0.434448,0.466003
5515200,-0.047028,0.043945
5518400,-0.161652,0.192902
5521600,-0.254517,0.229614
5524800,-0.061493,0.042633
5528000,-0.077026,0.071442
5531200,-0.666504,0.771606
5534400,-0.752136,0.480255
5537600,-0.725891,0.897003
5540800,-0.529205,0.468994
5544000,-0.217957,0.248840
5547200,-0.236511,0.190430
5550400,-0.416870,0.432007
5553600,-0.283966,0.377625
5556800,-0.399872,0.458862
5560000,-0.052216,0.051270
5563200,-0.079346,0.087311
5566400,-0.207092,0.143616
5569600,-0.391571,0.348083
5572800,-0.270691,0.311798
5576000,-0.299286,0.224091
5579200,-0.275146,0.217377
5582400,-0.230255,0.218262
5585600,-0.421204,0.440186
5588800,-0.379822,0.308258
5592000,-0.168152,0.181305
5595200,-0.268951,0.246063
5598400,-0.256805,0.326965
5601600,-0.136078,0.172974
5604800,-0.007812,0.006500
5608000,-0.012787,0.007782
5611200,-0.007050,0.006653
5614400,-0.259827,0.185486
5617600,-0.774689,0.630890
5620800,-0.983337,0.981903
5624000,-0.699341,0.819336
5627200,-0.586792,0.720886
5630400,-0.050812,0.042694
5633600,-0.022064,0.029602
5636800,-0.031891,0.042908
5640000,-0.021729,0.022522
5643200,-0.004578,0.006805
5646400,-0.261597,0.250061
5649600,-0.441650,0.479309
5652800,-0.419464,0.430359
5656000,-0.513977,0.435791
5659200,-0.374786,0.468140
5662400,-0.360168,0.407593
5665600,-0.581543,0.459808
5668800,-0.947021,0.923615
5672000,-0.978058,0.978577
5675200,-0.649323,0.531921
5678400,-0.979584,0.981873
5681600,-0.766907,0.968964
5684800,-0.820557,0.971558
5688000,-0.023956,0.022430
5691200,-0.031860,0.034271
5694400,-0.069489,0.060364
5697600,-0.068939,0.047852
5700800,-0.133026,0.134460
5704000,-0.115295,0.121246
5707200,-0.063568,0.057312
5710400,-0.344360,0.351013
5713600,-0.256805,0.275574
5716800,-0.170197,0.276001
5720000,-0.057465,0.090454
5723200,-0.043213,0.053070
5726400,-0.102631,0.069855
5729600,-0.060150,0.062927
5732800,-0.036835,0.043671
5736000,-0.140381,0.141724
5739200,-0.180450,0.196777
5742400,-0.020416,0.022583
5745600,-0.017975,0.015472
5748800,-0.252747,0.198273
5752000,-0.288391,0.184998
5755200,-0.084320,0.074829
5758400,-0.218719,0.255066
5761600,-0.313690,0.194489
5764800,-0.457489,0.388641
5768000,-0.290466,0.270172
5771200,-0.144226,0.187531
5774400,-0.175781,0.209198
5777600,-0.148010,0.184692
5780800,-0.030426,0.031219
5784000,-0.016083,0.012787
5787200,-0.014526,0.010284
5790400,-0.021881,0.020081
5793600,-0.216400,0.214111
5796800,-0.243805,0.247467
5800000,-0.297485,0.320526
5803200,-0.310547,0.292755
5806400,-0.240845,0.257111
5809600,-0.172821,0.187408
5812800,-0.153381,0.174561
5816000,-0.194214,0.226135
5819200,-0.237488,0.233093
5822400,-0.263367,0.271973
5825600,-0.174774,0.190979
5828800,-0.581604,0.789856
5832000,-0.345886,0.480164
5835200,-0.225555,0.246368
5838400,-0.180725,0.226715
5841600,-0.070679,0.081818
5844800,-0.050598,0.079865
5848000,-0.036896,0.050385
5851200,-0.034424,0.032867
5854400,-0.135315,0.159882
5857600,-0.188019,0.204437
5860800,-0.057129,0.077942
5864000,-0.131470,0.136810
5867200,-0.086304,0.095917
5870400,-0.080200,0.075317
5873600,-0.106079,0.087219
5876800,-0.053558,0.058350
5880000,-0.070862,0.099457
5883200,-0.073242,0.079926
5886400,-0.016235,0.017242
5889600,-0.043365,0.042236
5892800,-0.014008,0.010925
5896000,-0.012878,0.010406
5899200,-0.454254,0.449158
5902400,-0.040802,0.048065
5905600,-0.133759,0.124847
5908800,-0.151550,0.232574
5912000,-0.142944,0.136597
5915200,-0.978210,0.832428
5918400,-0.609406,0.572021
5921600,-0.440430,0.385193
5924800,-0.238678,0.286530
5928000,-0.310730,0.366058
5931200,-0.012634,0.011688
5934400,-0.014099,0.016022
5937600,-0.120422,0.120270
5940800,-0.471161,0.247772
5944000,-0.795959,0.648102
5947200,-0.928802,0.753204
5950400,-0.549255,0.459991
5953600,-0.313263,0.261719
5956800,-0.096741,0.099670
5960000,-0.648041,0.435669
5963200,-0.281555,0.372253
5966400,-0.286652,0.210907
5969600,-0.033875,0.032623
5972800,-0.088226,0.075317
5976000,-0.162659,0.161316
5979200,-0.612030,0.567505
5982400,-0.353455,0.392395
5985600,-0.347351,0.296112
5988800,-0.036957,0.033722
5992000,-0.009705,0.009033
5995200,-0.006226,0.005920
5998400,-0.011139,0.009308
6001600,-0.006866,0.007141
6004800,-0.007507,0.007690
6008000,-0.009003,0.007202
6011200,-0.005249,0.005066
6014400,-0.005219,0.005005
6017600,-0.007660,0.007477
6020800,-0.017578,0.018799
6024000,-0.005920,0.006470
6027200,-0.005646,0.005249
6030400,-0.006744,0.008087
